P01/P01_01	22669	22758	1	22
P01/P01_01	22755	22872	2	29
P01/P01_01	22891	23091	0	13
P01/P01_01	23040	23085	0	13
P01/P01_01	23091	23134	1	13
P01/P01_01	23128	23302	3	29
P01/P01_01	23431	23476	0	22
P01/P01_01	23457	23527	0	5
P01/P01_01	23555	23925	5	13
P01/P01_01	23724	24421	5	13
P01/P01_01	24503	25330	5	13
P01/P01_01	25481	25585	1	5
P01/P01_01	25617	25761	0	38
P01/P01_01	25784	26028	2	3
P01/P01_01	25794	26266	7	17
P01/P01_01	26220	26589	7	17
P01/P01_01	26490	26535	3	3
P01/P01_01	26706	26827	13	38
P01/P01_01	27004	27048	0	22
P01/P01_01	27033	27498	6	90
P01/P01_01	27334	27884	6	90
P01/P01_01	28050	28113	0	16
P01/P01_01	28148	28219	0	16
P01/P01_01	28287	28362	2	8
P01/P01_01	28450	28633	1	16
P01/P01_01	28604	28759	3	8
P01/P01_01	28785	28852	0	23
P01/P01_01	28888	28932	2	8
P01/P01_01	28927	28980	1	23
P01/P01_01	29113	29232	0	29
P01/P01_01	29302	29347	1	29
P01/P01_01	29520	29564	2	29
P01/P01_01	29593	29662	1	29
P01/P01_01	29748	29819	3	11
P01/P01_01	29978	30036	1	29
P01/P01_01	30141	30198	0	4
P01/P01_01	30279	30475	1	4
P01/P01_01	30489	30596	2	9
P01/P01_01	30557	30692	0	9
P01/P01_01	30759	30865	1	9
P01/P01_01	31008	31082	2	9
P01/P01_01	31072	31147	0	18
P01/P01_01	31160	31215	1	18
P01/P01_01	31271	31324	0	22
P01/P01_01	31315	31713	6	90
P01/P01_01	32522	32578	0	29
P01/P01_01	32783	32845	2	10
P01/P01_01	32844	32940	1	29
P01/P01_01	32956	33001	3	10
P01/P01_01	33204	33269	0	22
P01/P01_01	33279	33510	6	90
P01/P01_01	33667	33739	0	131
P01/P01_01	33667	33751	0	131
P01/P01_01	33724	33768	0	40
P01/P01_01	33855	34130	5	40
P01/P01_01	34150	34261	61	131
P01/P01_01	34465	35215	37	40
P01/P01_01	35221	35734	37	40
P01/P01_01	35417	36043	37	40
P01/P01_01	36131	38339	37	40
P01/P01_01	38370	38416	1	131
P01/P01_01	38508	38569	8	40
P01/P01_01	38669	38719	0	131
P01/P01_01	38980	39046	1	131
P01/P01_01	39166	39229	8	40
P01/P01_01	39285	39345	0	22
P01/P01_01	39343	39657	6	90
P01/P01_01	39753	39813	2	8
P01/P01_01	39813	39918	0	1
P01/P01_01	40038	40449	1	1
P01/P01_01	40500	40619	13	47
P01/P01_01	40770	40937	0	38
P01/P01_01	41004	41841	7	17
P01/P01_01	41193	41493	50	17
P01/P01_01	41944	42114	1	38
P01/P01_01	42231	42324	0	24
P01/P01_01	42472	42784	7	24
P01/P01_01	42788	42983	3	24
P01/P01_01	42989	43069	1	24
P01/P01_01	43075	43128	0	22
P01/P01_01	43141	43202	0	19
P01/P01_01	43227	43342	7	13
P01/P01_01	43347	43413	1	19
P01/P01_01	43422	43888	6	90
P01/P01_01	43822	45004	6	90
P01/P01_01	45023	45091	0	31
P01/P01_01	45097	45189	2	31
P01/P01_01	45165	45240	1	31
P01/P01_01	45185	45269	2	9
P01/P01_01	45297	45402	0	7
P01/P01_01	45468	45695	7	31
P01/P01_01	45729	45819	7	31
P01/P01_01	45763	45862	6	17
P01/P01_01	45894	45945	3	31
P01/P01_01	45966	46006	1	7
P01/P01_01	46050	46164	1	31
P01/P01_01	46172	46216	0	22
P01/P01_01	46215	46279	6	90
P01/P01_01	46284	46359	17	47
P01/P01_01	46483	48495	6	90
P01/P01_01	46540	46897	6	90
P01/P01_01	47359	49179	6	90
P01/P01_01	49172	49252	1	22
P01/P01_01	49273	49344	2	8
P01/P01_01	49344	49510	0	8
P01/P01_01	49456	49546	1	8
P01/P01_01	49614	49716	0	44
P01/P01_01	49753	50118	2	44
P01/P01_01	50348	50426	1	44
P01/P01_01	50442	50498	0	22
P01/P01_01	50504	50836	6	90
P01/P01_01	50842	51846	6	90
P01/P01_01	51855	51918	1	22
P01/P01_01	51960	52036	0	159
P01/P01_01	52175	52261	0	5
P01/P01_01	52252	52506	5	159
P01/P01_01	52528	53104	2	29
P01/P01_01	53155	53350	7	159
P01/P01_01	53371	53455	1	29
P01/P01_01	53452	54256	6	90
P01/P01_01	54250	54310	1	22
P01/P01_01	54316	54491	0	29
P01/P01_01	54559	54688	8	29
P01/P01_01	54685	54815	8	29
P01/P01_01	55056	55105	8	29
P01/P01_01	55298	55343	0	22
P01/P01_01	55299	55721	6	90
P01/P01_01	55717	55797	0	44
P01/P01_01	55906	56256	7	44
P01/P01_01	56307	56577	7	44
P01/P01_01	56727	57096	46	20
P01/P01_01	57102	57182	3	20
P01/P01_01	57237	57300	2	8
P01/P01_01	57303	57412	1	44
P01/P01_01	57556	58175	6	90
P01/P01_01	57569	57630	0	22
P01/P01_01	58225	58269	0	28
P01/P01_01	58275	58317	2	78
P01/P01_01	58404	59088	7	17
P01/P01_01	59018	59140	3	78
P01/P01_01	59185	59289	1	28
P01/P01_01	59376	59616	0	75
P01/P01_01	59672	59824	2	8
P01/P01_01	59830	60475	1	75
P01/P01_01	60460	60567	3	9
P01/P01_01	60596	60653	0	22
P01/P01_01	60654	61082	6	90
P01/P01_01	61092	61212	17	90
P01/P01_01	61233	61503	6	90
P01/P01_01	61524	61963	6	44
P01/P01_01	62015	62073	1	22
P01/P01_01	62102	62257	0	7
P01/P01_01	62217	62485	0	16
P01/P01_01	62413	62920	1	16
P01/P01_01	62491	62762	1	16
P01/P01_01	62778	62904	2	9
P01/P01_01	63100	63166	0	22
P01/P01_01	63112	64045	6	90
P01/P01_01	63992	64055	1	22
P01/P01_01	64449	64576	0	29
P01/P01_01	64522	64602	2	29
P01/P01_01	64625	64729	0	29
P01/P01_01	64741	65014	3	29
P01/P01_01	65020	65073	1	29
P01/P01_01	65186	65277	0	22
P01/P01_01	65248	65539	6	44
P01/P01_01	65655	66203	6	90
P01/P01_01	65941	67875	6	90
P01/P01_01	67915	68025	1	22
P01/P01_01	69785	70318	6	90
P01/P01_01	70329	70704	6	44
P01/P01_01	70714	70831	1	22
P01/P01_01	72849	72924	0	22
P01/P01_01	72911	73550	1	22
P01/P01_01	72919	73543	6	90
P01/P01_01	73536	73596	0	7
P01/P01_01	73663	73840	19	44
P01/P01_01	73894	74162	39	44
P01/P01_01	74168	74335	1	7
P01/P01_01	74873	74985	2	8
P01/P01_01	75063	75179	0	61
P01/P01_01	75839	75921	0	16
P01/P01_01	75900	76222	7	17
P01/P01_01	76255	76599	58	17
P01/P01_01	76353	76437	1	28
P01/P01_01	76567	76656	1	16
P01/P01_01	76843	76892	0	22
P01/P01_01	76903	77562	6	90
P01/P01_01	77373	77776	6	90
P01/P01_01	77757	77818	1	22
P01/P01_01	78270	78327	0	22
P01/P01_01	78376	78730	6	44
P01/P01_01	78688	78841	1	22
P01/P01_01	81219	81328	0	7
P01/P01_01	81315	81587	19	44
P01/P01_01	81586	81924	39	44
P01/P01_01	81960	82176	1	7
P01/P01_01	82183	82428	15	47
P01/P01_01	83567	83707	0	1
P01/P01_01	83793	84077	48	1
P01/P01_01	84118	84528	48	44
P01/P01_01	84580	84786	7	44
P01/P01_01	84780	84840	1	61
P01/P01_01	84882	85453	19	44
P01/P01_01	85452	85558	1	1
P01/P01_01	85568	85668	1	61
P01/P01_01	85702	85751	1	22
P01/P01_01	85769	85814	0	22
P01/P01_01	85843	86180	6	90
P01/P01_01	86181	86221	1	22
P01/P01_01	86217	86617	7	155
P01/P01_01	86228	86269	0	155
P01/P01_01	86293	86349	2	155
P01/P01_01	86577	86643	1	155
P01/P01_01	86631	86695	0	22
P01/P01_01	86692	87420	6	44
P01/P01_01	87320	87756	6	44
P01/P01_01	87762	88196	6	44
P01/P01_01	88202	90316	6	44
P01/P01_01	90271	90445	15	47
P01/P01_01	90483	91084	6	44
P01/P01_01	91090	91572	6	44
P01/P01_01	91440	92910	6	44
P01/P01_01	92925	92991	1	22
P01/P01_01	93006	93247	3	155
P01/P01_01	93266	93311	1	155
P01/P01_01	93332	93407	0	29
P01/P01_01	93409	93520	0	22
P01/P01_01	93457	93778	7	44
P01/P01_01	93649	94426	7	44
P01/P01_01	93751	93856	19	44
P01/P01_01	93862	93967	7	44
P01/P01_01	93988	94108	19	44
P01/P01_01	94433	94479	1	29
P01/P01_01	94451	94518	1	22
P01/P01_01	94522	94637	0	4
P01/P01_01	94666	94749	1	4
P01/P01_01	94753	94809	0	22
P01/P01_01	94806	95553	7	44
P01/P01_01	95632	95991	19	44
P01/P01_01	96040	96362	19	44
P01/P01_01	96366	97087	7	44
P01/P01_01	96374	97123	19	44
P01/P01_01	97089	97230	1	22
P01/P01_01	97259	97387	1	1
P01/P01_01	97516	97617	2	3
P01/P01_01	97624	97782	4	1
P01/P01_01	97807	98014	4	1
P01/P01_01	98021	98112	4	61
P01/P01_01	98098	98167	3	3
P01/P01_01	98257	98383	0	4
P01/P01_01	98424	98501	1	4
P01/P01_02	304	410	0	4
P01/P01_02	516	556	2	25
P01/P01_02	607	1087	8	209
P01/P01_02	1102	1147	3	25
P01/P01_02	1260	1353	1	4
P01/P01_02	1441	1515	0	21
P01/P01_02	1471	1552	21	21
P01/P01_02	1575	1638	2	3
P01/P01_02	1605	1755	4	21
P01/P01_02	1722	1810	0	71
P01/P01_02	1812	1947	7	71
P01/P01_02	1948	2132	21	21
P01/P01_02	2078	2142	0	18
P01/P01_02	2129	2474	4	18
P01/P01_02	2505	2557	0	5
P01/P01_02	2561	2966	4	5
P01/P01_02	2970	3001	1	5
P01/P01_02	3019	3068	0	4
P01/P01_02	3053	3631	4	4
P01/P01_02	3627	3805	4	4
P01/P01_02	3789	3847	1	4
P01/P01_02	3853	3891	0	22
P01/P01_02	3996	4057	2	3
P01/P01_02	4042	4162	4	22
P01/P01_02	4159	4639	4	22
P01/P01_02	4570	4873	4	22
P01/P01_02	4807	4920	1	22
P01/P01_02	4926	4975	0	42
P01/P01_02	4974	5300	4	42
P01/P01_02	5284	5383	1	42
P01/P01_02	5387	5482	0	1
P01/P01_02	5488	5743	4	1
P01/P01_02	5742	6072	4	1
P01/P01_02	6078	6504	4	1
P01/P01_02	6550	6677	0	42
P01/P01_02	6550	6654	1	1
P01/P01_02	6645	6735	1	42
P01/P01_02	6801	6958	18	1
P01/P01_02	7001	7436	4	1
P01/P01_02	7507	7882	4	1
P01/P01_02	7888	8179	4	1
P01/P01_02	8179	8275	1	1
P01/P01_02	8311	8431	0	19
P01/P01_02	8452	8797	4	19
P01/P01_02	8863	9133	4	19
P01/P01_02	9139	9214	1	19
P01/P01_02	9225	9287	0	131
P01/P01_02	9282	9423	4	131
P01/P01_02	9340	9816	4	131
P01/P01_02	9803	9837	1	21
P01/P01_02	9890	10004	1	131
P01/P01_02	10098	10160	0	7
P01/P01_02	10249	10287	0	21
P01/P01_02	10292	10412	4	7
P01/P01_02	10378	10422	1	21
P01/P01_02	10424	10529	2	3
P01/P01_02	10521	10587	4	12
P01/P01_02	10593	10783	4	7
P01/P01_02	10888	11322	4	131
P01/P01_02	11328	11944	4	131
P01/P01_02	11974	12030	1	131
P01/P01_02	12025	12135	0	42
P01/P01_02	12145	12639	4	42
P01/P01_02	12489	13015	4	42
P01/P01_02	13048	13105	1	42
P01/P01_02	13101	13176	0	22
P01/P01_02	13599	13686	1	22
P01/P01_02	13822	13870	0	1
P01/P01_02	13876	14336	4	1
P01/P01_02	14342	14772	4	1
P01/P01_02	14739	14937	1	1
P01/P01_02	14955	15204	18	1
P01/P01_02	15145	15234	18	1
P01/P01_02	15226	15686	4	1
P01/P01_02	15240	15779	4	1
P01/P01_02	15404	15496	17	78
P01/P01_02	15477	15852	4	1
P01/P01_02	15750	16254	4	1
P01/P01_02	16235	16710	4	1
P01/P01_02	16734	17152	4	1
P01/P01_02	16752	17321	4	1
P01/P01_02	17327	17458	1	1
P01/P01_02	17404	17486	0	5
P01/P01_02	17479	17724	4	5
P01/P01_02	17728	17773	0	18
P01/P01_02	17729	17818	1	5
P01/P01_02	17779	17976	4	18
P01/P01_02	17980	18027	1	18
P01/P01_02	18031	18076	0	4
P01/P01_02	18088	18328	4	4
P01/P01_02	18334	18495	4	4
P01/P01_02	18546	18670	1	4
P01/P01_02	18556	18601	0	19
P01/P01_02	18603	19149	4	19
P01/P01_02	19170	19455	4	19
P01/P01_02	19455	19620	1	19
P01/P01_02	19504	19632	0	21
P01/P01_02	19602	19662	21	21
P01/P01_02	19668	20025	21	21
P01/P01_02	19998	20043	0	32
P01/P01_02	20049	20565	21	21
P01/P01_02	20571	20826	4	32
P01/P01_02	20832	20952	21	32
P01/P01_02	20928	21138	4	33
P01/P01_02	20942	21540	4	33
P01/P01_02	21144	21294	21	32
P01/P01_02	21582	21931	4	78
P01/P01_02	21892	22048	4	78
P01/P01_02	22054	22603	4	78
P01/P01_02	22662	22738	2	25
P01/P01_02	22739	22784	8	209
P01/P01_02	22788	22917	3	25
P01/P01_02	23001	23225	4	56
P01/P01_02	23225	23601	4	56
P01/P01_02	23607	24447	4	56
P01/P01_02	24256	24450	4	56
P01/P01_02	24456	24784	4	78
P01/P01_02	24789	24947	4	78
P01/P01_02	24809	25074	4	33
P01/P01_02	25059	25171	2	3
P01/P01_02	25159	25464	4	32
P01/P01_02	25469	25549	3	3
P01/P01_02	25555	25656	21	32
P01/P01_02	25663	25842	4	33
P01/P01_02	25828	26445	4	33
P01/P01_02	26466	26696	21	32
P01/P01_02	26687	26757	1	32
P01/P01_02	26757	26839	0	32
P01/P01_02	26814	27054	11	12
P01/P01_02	27070	27205	1	32
P01/P01_02	27226	27316	9	205
P01/P01_02	27322	27727	0	88
P01/P01_02	27828	27948	2	9
P01/P01_02	27949	28039	1	88
P01/P01_02	28087	28165	0	11
P01/P01_02	28107	28259	3	11
P01/P01_02	28386	28531	0	29
P01/P01_02	28554	28600	2	10
P01/P01_02	28620	28866	1	29
P01/P01_02	28927	29008	3	10
P01/P01_02	29241	29318	0	28
P01/P01_02	29340	29586	7	17
P01/P01_02	29592	29652	1	28
P01/P01_02	29628	29955	58	17
P01/P01_02	29679	29829	3	28
P01/P01_03	16	126	2	8
P01/P01_03	195	352	3	8
P01/P01_03	292	362	12	113
P01/P01_03	394	505	17	113
P01/P01_03	696	787	2	10
P01/P01_03	814	873	0	43
P01/P01_03	891	940	0	29
P01/P01_03	1012	1078	1	29
P01/P01_03	1112	1155	0	29
P01/P01_03	1180	1351	3	10
P01/P01_03	1486	1555	1	29
P01/P01_03	1495	1552	1	43
P01/P01_03	1641	1738	0	32
P01/P01_03	1828	2003	9	28
P01/P01_03	1978	2067	9	16
P01/P01_03	2144	2342	80	153
P01/P01_03	2285	2545	0	153
P01/P01_03	2740	2862	2	8
P01/P01_03	2881	2955	0	23
P01/P01_03	3045	3096	1	23
P01/P01_03	3102	3177	0	43
P01/P01_03	3183	3343	14	43
P01/P01_03	3340	3457	2	43
P01/P01_03	3472	3886	7	43
P01/P01_03	3892	3988	3	43
P01/P01_03	4175	4270	2	10
P01/P01_03	4276	4326	1	43
P01/P01_03	4328	4407	3	10
P01/P01_03	4578	4623	2	9
P01/P01_03	4700	4761	0	7
P01/P01_03	4767	4827	3	9
P01/P01_03	4910	4956	1	7
P01/P01_03	5000	5053	2	8
P01/P01_03	5114	5243	0	96
P01/P01_03	5264	5367	3	8
P01/P01_03	5541	5700	1	96
P01/P01_03	5700	5836	2	20
P01/P01_03	5856	5922	10	20
P01/P01_03	6006	6146	80	20
P01/P01_03	6230	6531	7	96
P01/P01_03	6459	6762	7	96
P01/P01_03	6800	6879	1	20
P01/P01_04	6	182	0	23
P01/P01_04	172	306	1	23
P01/P01_04	369	406	0	20
P01/P01_04	435	615	46	20
P01/P01_04	621	846	1	20
P01/P01_04	852	1032	3	39
P01/P01_04	1134	1209	2	8
P01/P01_04	1180	1362	1	39
P01/P01_04	1366	1456	3	8
P01/P01_04	1544	1840	0	153
P01/P01_04	1845	2102	46	153
P01/P01_04	2239	2328	0	153
P01/P01_04	2481	2527	0	71
P01/P01_04	2530	2668	7	71
P01/P01_04	2716	2808	2	3
P01/P01_04	2814	3144	4	23
P01/P01_04	3150	3369	4	7
P01/P01_04	3439	3760	4	23
P01/P01_04	3738	3779	13	3
P01/P01_04	3810	4032	0	23
P01/P01_04	4119	4278	4	33
P01/P01_04	4157	4307	4	12
P01/P01_04	4284	4324	3	3
P01/P01_04	4461	4766	11	12
P01/P01_04	4787	4922	0	28
P01/P01_04	4928	5108	2	28
P01/P01_04	5122	5167	0	16
P01/P01_04	5180	5436	7	17
P01/P01_04	5464	5916	58	17
P01/P01_04	5874	6021	1	28
P01/P01_04	5937	6036	1	16
P01/P01_04	6029	6119	0	29
P01/P01_05	248	355	2	10
P01/P01_05	390	484	0	110
P01/P01_05	481	522	9	29
P01/P01_05	524	853	0	84
P01/P01_05	849	973	1	110
P01/P01_05	979	1192	3	10
P01/P01_05	1339	1458	1	84
P01/P01_05	1530	1672	0	19
P01/P01_05	1651	1757	1	19
P01/P01_05	1801	1866	2	8
P01/P01_05	1845	2010	1	23
P01/P01_05	2087	2214	0	4
P01/P01_05	2217	2397	0	4
P01/P01_05	2418	2493	1	4
P01/P01_05	2529	2679	1	4
P01/P01_05	2760	2871	0	1
P01/P01_05	2907	2952	2	8
P01/P01_05	3054	3123	9	1
P01/P01_05	3264	3339	1	1
P01/P01_05	3378	3600	0	1
P01/P01_05	3613	3685	1	1
P01/P01_05	3871	4106	0	6
P01/P01_05	4217	4429	1	6
P01/P01_05	4641	4774	0	42
P01/P01_05	4777	4876	0	11
P01/P01_05	4882	4965	0	16
P01/P01_05	4993	5079	1	16
P01/P01_05	5152	5254	0	109
P01/P01_05	5593	5667	0	32
P01/P01_05	5671	6279	11	109
P01/P01_05	5673	6291	11	109
P01/P01_05	6285	6357	2	9
P01/P01_05	6363	6412	1	109
P01/P01_05	6591	6651	0	5
P01/P01_05	6654	6705	11	5
P01/P01_05	6716	6750	1	5
P01/P01_05	6765	6829	0	22
P01/P01_05	6901	7085	0	75
P01/P01_05	7179	7306	2	9
P01/P01_05	7215	7290	1	32
P01/P01_05	7302	7359	1	22
P01/P01_05	7311	7356	1	22
P01/P01_05	7376	7581	1	75
P01/P01_05	7587	7670	2	9
P01/P01_05	7736	8421	1	75
P01/P01_05	8387	8507	3	9
P01/P01_05	8525	8664	3	8
P01/P01_05	8530	8629	3	8
P01/P01_05	8670	8779	3	8
P01/P01_05	8794	8905	2	8
P01/P01_05	8895	9019	0	27
P01/P01_05	9151	9416	1	11
P01/P01_05	9412	9498	3	8
P01/P01_05	9567	9633	9	84
P01/P01_05	9693	9775	9	19
P01/P01_05	9893	9956	0	38
P01/P01_05	9985	10030	2	38
P01/P01_05	10083	10135	15	78
P01/P01_05	10130	10834	7	17
P01/P01_05	10821	10899	3	38
P01/P01_05	10840	10885	3	3
P01/P01_05	10938	11053	1	38
P01/P01_05	11050	11111	12	38
P01/P01_05	11206	11268	0	7
P01/P01_05	11424	11476	2	9
P01/P01_05	11474	11530	1	7
P01/P01_05	11494	11575	3	9
P01/P01_05	11566	11677	0	32
P01/P01_05	11706	11772	33	32
P01/P01_05	11811	11868	2	9
P01/P01_05	11860	11952	0	5
P01/P01_05	11954	11989	3	9
P01/P01_05	12030	12083	1	5
P01/P01_05	12082	12126	9	5
P01/P01_05	12165	13383	16	27
P01/P01_05	13389	14332	16	27
P01/P01_05	14209	14526	16	27
P01/P01_05	14592	15877	16	27
P01/P01_05	14869	15124	16	27
P01/P01_05	15883	16101	1	27
P01/P01_05	16033	17334	5	27
P01/P01_05	16072	16608	5	27
P01/P01_05	17281	17316	1	5
P01/P01_05	17307	17349	0	5
P01/P01_05	17409	17481	2	9
P01/P01_05	17472	17518	1	5
P01/P01_05	17521	17583	3	9
P01/P01_05	17630	17677	0	1
P01/P01_05	17691	17766	1	1
P01/P01_05	17777	17956	11	12
P01/P01_05	17811	17886	0	32
P01/P01_05	17962	18051	9	19
P01/P01_05	18115	18483	0	68
P01/P01_05	18607	18660	2	25
P01/P01_05	18666	18700	8	68
P01/P01_05	18792	18864	0	32
P01/P01_05	18867	18951	11	12
P01/P01_05	19534	19588	2	25
P01/P01_05	19612	19682	3	25
P01/P01_05	19773	20109	11	12
P01/P01_05	20089	20262	12	47
P01/P01_05	20269	20425	2	8
P01/P01_05	20461	20608	0	1
P01/P01_05	20630	20790	3	8
P01/P01_05	20848	20979	1	1
P01/P01_05	22468	22680	0	38
P01/P01_05	22797	22899	7	17
P01/P01_05	23055	23443	7	17
P01/P01_05	23418	23653	1	38
P01/P01_05	23800	24444	0	31
P01/P01_05	23923	23976	2	9
P01/P01_05	23980	24040	0	7
P01/P01_05	24046	24136	3	9
P01/P01_05	24163	24244	2	31
P01/P01_05	24297	24510	7	31
P01/P01_05	24514	24619	7	31
P01/P01_05	24778	24849	1	31
P01/P01_05	24829	24871	1	7
P01/P01_05	24891	25032	0	19
P01/P01_05	25051	25507	7	27
P01/P01_05	25541	25667	1	19
P01/P01_05	25941	26099	8	84
P01/P01_05	26351	26416	0	84
P01/P01_05	26422	27313	2	39
P01/P01_05	27554	27703	8	77
P01/P01_05	27685	27745	3	25
P01/P01_05	27900	28063	11	12
P01/P01_05	28137	28197	2	8
P01/P01_05	28235	28351	0	19
P01/P01_05	28342	28455	3	8
P01/P01_05	28540	28610	9	28
P01/P01_05	28652	28698	9	16
P01/P01_05	28711	28753	9	16
P01/P01_05	28837	28894	1	19
P01/P01_05	28900	28989	2	9
P01/P01_05	28990	29073	0	5
P01/P01_05	29125	29200	0	52
P01/P01_05	29401	29446	1	52
P01/P01_05	29531	29861	5	52
P01/P01_05	29893	30208	5	52
P01/P01_05	30457	30535	1	5
P01/P01_05	30627	30681	0	20
P01/P01_05	30721	30872	1	52
P01/P01_05	30953	31067	46	20
P01/P01_05	31133	31197	1	20
P01/P01_05	31384	31447	1	19
P01/P01_05	31540	31696	0	32
P01/P01_05	31772	31915	80	32
P01/P01_05	31957	32033	9	4
P01/P01_05	32240	32365	11	5
P01/P01_05	32310	32460	1	5
P01/P01_05	32583	32688	2	9
P01/P01_05	32673	32764	0	18
P01/P01_05	32762	32813	3	9
P01/P01_05	32841	32959	1	18
P01/P01_05	33731	33801	0	28
P01/P01_05	33876	34022	2	28
P01/P01_05	34050	34218	12	3
P01/P01_05	34140	34938	7	17
P01/P01_05	34918	34978	15	3
P01/P01_05	35052	35190	1	28
P01/P01_05	37786	38068	0	39
P01/P01_05	38190	38658	2	39
P01/P01_05	38757	38877	0	219
P01/P01_05	38977	39040	2	25
P01/P01_05	38999	39040	8	219
P01/P01_05	39031	39106	3	25
P01/P01_05	39207	39267	0	39
P01/P01_05	39357	40204	4	197
P01/P01_05	39523	40959	4	197
P01/P01_05	40726	40781	15	3
P01/P01_05	41224	41308	1	197
P01/P01_05	41365	41463	11	12
P01/P01_05	41505	41544	17	47
P01/P01_05	41702	41803	0	84
P01/P01_05	41819	42335	1	84
P01/P01_05	42351	42417	17	47
P01/P01_05	42488	42786	1	84
P01/P01_05	43010	43145	8	39
P01/P01_05	43559	44136	11	12
P01/P01_05	44247	44295	33	130
P01/P01_05	44387	44665	0	130
P01/P01_05	44942	45051	33	130
P01/P01_05	46825	46876	2	9
P01/P01_05	46900	47047	0	168
P01/P01_05	47286	47353	1	168
P01/P01_05	47366	47412	0	7
P01/P01_05	47478	47938	6	7
P01/P01_05	47988	48033	1	7
P01/P01_05	48415	48528	17	47
P01/P01_05	53075	53284	9	1
P01/P01_05	54603	54703	17	47
P01/P01_05	56743	56905	2	9
P01/P01_05	56924	57139	2	9
P01/P01_05	57062	57136	3	9
P01/P01_05	57142	57319	0	160
P01/P01_05	57415	57514	0	286
P01/P01_05	57471	58033	12	286
P01/P01_05	58093	58236	1	286
P01/P01_05	58308	58443	2	9
P01/P01_05	58363	58401	3	9
P01/P01_05	58392	58452	2	9
P01/P01_05	58608	58638	0	168
P01/P01_05	58689	58836	32	84
P01/P01_05	58945	59001	32	84
P01/P01_05	59150	59373	32	84
P01/P01_05	59416	59568	32	84
P01/P01_05	59655	59800	32	84
P01/P01_05	59820	60036	32	84
P01/P01_05	60042	60190	32	84
P01/P01_05	61845	62008	32	84
P01/P01_05	62058	62157	32	84
P01/P01_05	62371	62457	32	84
P01/P01_05	63005	63108	32	84
P01/P01_05	63502	64879	47	84
P01/P01_05	64885	64948	1	168
P01/P01_05	64954	65002	0	5
P01/P01_05	65052	65211	20	27
P01/P01_05	65279	65341	1	5
P01/P01_05	65350	65488	17	47
P01/P01_05	65563	65665	0	168
P01/P01_05	65668	65728	17	47
P01/P01_05	65986	66404	13	84
P01/P01_05	66410	66645	13	84
P01/P01_05	66755	67619	13	84
P01/P01_05	67620	67816	13	84
P01/P01_05	67822	68000	13	84
P01/P01_05	68006	68385	13	84
P01/P01_05	68434	68515	1	168
P01/P01_05	68937	69003	17	47
P01/P01_05	69950	70063	15	47
P01/P01_05	70050	70123	0	1
P01/P01_05	70200	70311	0	42
P01/P01_05	70321	70516	48	27
P01/P01_05	70573	70663	1	1
